txn_id,branch,item,amt_egp,date
704745,Maadi,Mouse,20123.38,20240736
488584,Mansoura,USB Hub,24602.93,20241022
888356,Mansoura,Webcam,40830.26,20240987
503562,Mansoura,Headphones,24058.86,20240908
149145,Heliopolis,Webcam,6329.83,20241125
803819,Aswan,Webcam,42500.92,20240387
714586,Mansoura,Headphones,16510.14,20240757
294034,Maadi,Charger,18219.65,20240689
701071,Heliopolis,SSD,25994.4,20241184
240886,Heliopolis,SSD,25088.9,20240395
590754,Smouha,Headphones,37033.01,20240391
274704,Maadi,USB Hub,3896.4,20240841
825972,Maadi,USB Hub,44526.04,20240449
723810,Heliopolis,Charger,39192.64,20240576
776703,Heliopolis,USB Hub,39266.85,20240665
136386,Maadi,USB Hub,40030.3,20240387
420119,Mansoura,USB Hub,10148.35,20240177
357691,Zayed,Mouse,12884.31,20240214
303403,Maadi,SSD,34830.07,20240590
353560,Maadi,Mouse,5469.29,20240330
939879,Heliopolis,Headphones,33445.77,20240921
470820,Smouha,SSD,26612.26,20240803
648478,Mansoura,Webcam,18607.96,20240693
472746,Zayed,Mousepad,19665.13,20240804
178454,Smouha,Monitor,20632.8,20241037
365238,Smouha,Charger,35390.19,20241172
321376,Smouha,Mouse,46876.09,20241219
309420,Aswan,SSD,22841.02,20240283
788632,Zayed,Webcam,17487.42,20240914
544820,Heliopolis,USB Hub,48670.17,20240607
788966,Zayed,SSD,35616.81,20240828
845108,Aswan,SSD,21896.29,20240613
171609,Mansoura,SSD,46175.01,20240770
815670,Mansoura,Laptop,34640.4,20240328
912555,Aswan,USB Hub,6489.01,20240970
732036,Smouha,Charger,21074.21,20240445
720663,Zayed,USB Hub,40095.3,20241200
397750,Zayed,USB Hub,26284.27,20240842
977144,Maadi,Charger,48306.77,20241038
300528,Mansoura,Charger,28251.24,20240200
194849,Maadi,Keyboard,32766.2,20241113
952691,Maadi,Mousepad,37962.16,20240741
997645,Aswan,Keyboard,41842.39,20240485
666258,Aswan,Charger,7984.33,20240364
230233,Smouha,Mouse,28627.95,20240662
468934,Aswan,USB Hub,8617.52,20240725
955123,Aswan,Headphones,20882.77,20240475
257815,Maadi,Mouse,19564.77,20240971
527854,Zayed,Monitor,30101.2,20240823
138241,Heliopolis,Keyboard,14433.05,20240370
501878,Zayed,Webcam,12067.09,20241203
195780,Smouha,Laptop,11789.13,20241113
429125,Smouha,Mousepad,37848.04,20240682
168729,Aswan,Headphones,44703.72,20240226
247999,Smouha,SSD,14911.41,20240810
151663,Mansoura,Headphones,18485.17,20240535
873326,Zayed,Keyboard,25798.79,20241054
125630,Zayed,Headphones,13528.0,20240720
925999,Zayed,Mouse,1251.22,20240125
590793,Mansoura,Mouse,33480.27,20240457
347054,Aswan,Webcam,35145.08,20240595
235495,Mansoura,Charger,31498.51,20240552
613297,Mansoura,Webcam,17190.22,20241003
517162,Maadi,Charger,6407.33,20240832
598928,Zayed,Webcam,16058.51,20240319
402095,Mansoura,Mouse,9027.24,20240898
526022,Mansoura,Mouse,17012.3,20240606
708276,Zayed,Mousepad,37261.52,20240362
736712,Smouha,Keyboard,23160.43,20240205
972697,Zayed,Mouse,17320.0,20240302
317783,Smouha,Monitor,31847.55,20240204
557875,Zayed,Charger,30955.57,20241206
742812,Aswan,Webcam,25237.11,20240690
951817,Mansoura,Charger,9487.74,20240244
971729,Zayed,Mousepad,43250.17,20240189
331784,Mansoura,Mouse,34448.36,20240325
255229,Mansoura,Webcam,29992.75,20240843
430362,Mansoura,Mouse,47449.3,20240471
188369,Aswan,Mouse,21100.05,20240483
285886,Maadi,USB Hub,42825.93,20240767
727090,Maadi,Laptop,242.57,20240666
974680,Smouha,Monitor,19724.01,20240542
511352,Smouha,Headphones,12586.45,20240429
885119,Heliopolis,USB Hub,29432.56,20240618
254512,Zayed,Laptop,31595.45,20241050
759817,Zayed,Keyboard,45996.43,20241005
517305,Aswan,SSD,11986.88,20240422
584248,Heliopolis,Laptop,42366.57,20241139
567704,Heliopolis,Webcam,33449.28,20240318
159116,Heliopolis,Monitor,9458.33,20240863
328639,Maadi,Laptop,2227.72,20240189
162911,Aswan,USB Hub,10624.73,20240388
458724,Heliopolis,USB Hub,32287.17,20241075
567606,Smouha,Headphones,20154.24,20241230
533258,Maadi,Charger,8326.64,20240733
584988,Aswan,Laptop,12104.39,20240662
942452,Mansoura,Monitor,11049.96,20240688
959879,Mansoura,Webcam,32442.94,20240947
997235,Heliopolis,Headphones,46916.81,20240234
450418,Smouha,USB Hub,36755.6,20240782
226969,Mansoura,Webcam,24779.26,20240743
893035,Maadi,SSD,18354.22,20241124
515113,Heliopolis,USB Hub,17980.82,20240840
708085,Mansoura,Webcam,39464.0,20240126
143804,Aswan,Monitor,35281.69,20241017
880093,Smouha,Keyboard,9157.8,20240910
872552,Smouha,SSD,12851.54,20240387
192563,Maadi,Mousepad,8029.81,20240362
441906,Maadi,Headphones,16958.65,20241083
716430,Aswan,Webcam,41966.99,20240506
575171,Aswan,Keyboard,11531.12,20240913
533284,Maadi,Headphones,3550.83,20240395
550514,Smouha,Monitor,2918.01,20241067
148484,Heliopolis,Mouse,11072.93,20241097
262797,Zayed,Mousepad,28000.26,20240350
116925,Heliopolis,Monitor,18117.1,20240405
426523,Aswan,Monitor,30325.24,20240441
736858,Aswan,Webcam,1695.22,20240726
695345,Mansoura,Keyboard,27871.75,20240153
583252,Mansoura,Mousepad,40508.95,20240506
732770,Maadi,SSD,23418.49,20240536
791253,Aswan,Headphones,37588.64,20240926
580150,Aswan,Mousepad,1251.16,20240998
630348,Zayed,Headphones,15207.24,20240983
511180,Mansoura,Mousepad,15464.95,20240555
552386,Aswan,Laptop,34016.36,20240734
320580,Heliopolis,USB Hub,25302.67,20240830
864177,Maadi,SSD,16382.61,20240471
450431,Aswan,USB Hub,8300.11,20241077
931265,Zayed,USB Hub,19047.12,20240400
320950,Zayed,Webcam,22423.9,20240426
611539,Zayed,Headphones,35906.11,20240946
666542,Aswan,Mousepad,35594.64,20241070
157516,Aswan,Headphones,23402.87,20240495
918893,Aswan,Monitor,12703.1,20240615
551331,Mansoura,USB Hub,5312.49,20240824
204994,Smouha,Mousepad,36456.94,20240892
191157,Heliopolis,Laptop,49017.01,20241152
515084,Zayed,SSD,40697.09,20240891
894559,Aswan,SSD,34785.08,20241065
746000,Zayed,Headphones,48594.57,20240622
119929,Zayed,Mousepad,18043.32,20241166
547997,Heliopolis,Webcam,20883.54,20240278
340698,Aswan,Headphones,13689.98,20241207
338926,Aswan,Monitor,43447.91,20241216
359600,Heliopolis,Laptop,6109.19,20240491
380866,Mansoura,USB Hub,29301.57,20240377
776752,Zayed,Charger,48279.53,20240608
762320,Heliopolis,SSD,40362.3,20240287
913585,Aswan,Keyboard,8039.15,20240157
180508,Mansoura,Monitor,4835.22,20240852
289142,Maadi,Laptop,31377.79,20240593
708111,Maadi,Webcam,7637.53,20240250
304312,Zayed,USB Hub,31876.13,20240545
811867,Maadi,Headphones,38412.76,20240464
183413,Zayed,Charger,2322.8,20240601
228128,Heliopolis,Mousepad,45761.21,20241092
296395,Maadi,Mouse,9187.48,20240813
733754,Maadi,Monitor,4929.28,20241035
609563,Aswan,Webcam,19972.71,20240129
108181,Aswan,Laptop,34528.56,20240263
585400,Mansoura,Webcam,42152.62,20240536
960701,Zayed,Headphones,42504.3,20241185
350041,Smouha,Monitor,39218.69,20241146
915915,Mansoura,Mouse,18667.27,20240249
427801,Smouha,Charger,15257.03,20240337
219083,Mansoura,Laptop,44900.57,20241027
111319,Zayed,Charger,7074.55,20240482
134790,Smouha,Laptop,2377.02,20240587
788692,Aswan,SSD,533.03,20241217
862409,Zayed,Headphones,31373.62,20240334
287402,Zayed,Keyboard,5707.13,20240126
126221,Smouha,Mousepad,43528.21,20240540
286592,Smouha,Mouse,27341.9,20240385
816430,Aswan,Webcam,9385.77,20241024
503052,Zayed,Webcam,7420.39,20240188
271993,Maadi,Monitor,5629.57,20240995
590023,Heliopolis,Webcam,36291.05,20240440
654835,Aswan,Monitor,8414.89,20240892
618109,Aswan,Laptop,5120.62,20240271
520365,Mansoura,SSD,5585.29,20240987
591028,Aswan,SSD,20601.15,20240378
726841,Maadi,Keyboard,16026.94,20240783
297973,Heliopolis,USB Hub,43739.91,20240447
553310,Mansoura,Monitor,38996.7,20240450
279428,Maadi,Mousepad,28689.95,20240272
606805,Aswan,Webcam,10475.35,20240148
396656,Aswan,Laptop,18082.65,20240505
181373,Heliopolis,SSD,14086.54,20240253
163594,Aswan,Webcam,1422.06,20240761
934001,Smouha,Laptop,26404.51,20241128
435449,Zayed,SSD,14596.11,20241103
568274,Maadi,Monitor,39094.37,20241133
362671,Mansoura,Charger,30518.08,20240202
869483,Maadi,SSD,32769.79,20240566
124847,Aswan,Charger,19665.53,20240703
971133,Maadi,Webcam,46691.51,20240576
437568,Smouha,Laptop,4256.33,20240435
563330,Zayed,Charger,32079.98,20241007
354148,Aswan,Keyboard,27447.47,20240153
223527,Aswan,SSD,45393.36,20240368
111410,Smouha,Mouse,4545.05,20240423
166281,Zayed,Headphones,1433.03,20240501
991113,Mansoura,SSD,1600.15,20240181
481552,Maadi,Keyboard,15177.3,20240922
430089,Maadi,Mouse,33736.68,20240660
997435,Mansoura,Mouse,35964.81,20241044
151405,Aswan,USB Hub,13612.25,20240821
951440,Mansoura,Mousepad,21809.73,20241145
683166,Mansoura,Monitor,31556.23,20240284
271471,Smouha,Laptop,22419.16,20240152
422862,Aswan,Headphones,27174.09,20240265
358424,Heliopolis,SSD,6067.49,20240228
230334,Maadi,Headphones,41056.26,20240787
832641,Mansoura,Charger,39796.63,20240924
587296,Mansoura,USB Hub,45110.85,20240793
235524,Smouha,Mousepad,19985.34,20240160
201117,Mansoura,Laptop,28433.8,20240294
571702,Mansoura,Headphones,16588.75,20241090
589371,Maadi,Keyboard,44221.29,20240522
682084,Maadi,Headphones,35213.23,20240817
341175,Smouha,Charger,25264.84,20240433
561822,Mansoura,Keyboard,16163.64,20240489
863917,Zayed,Laptop,30882.57,20240824
767010,Heliopolis,Keyboard,26629.16,20241174
691426,Heliopolis,Charger,39202.82,20240839
843181,Heliopolis,Charger,8773.85,20241040
279723,Heliopolis,Mousepad,43826.56,20240490
325402,Aswan,Webcam,35044.34,20240133
271346,Aswan,Headphones,1549.14,20240598
703273,Heliopolis,USB Hub,33315.61,20240501
848544,Heliopolis,SSD,15451.32,20240887
400083,Heliopolis,Headphones,13365.03,20241032
360531,Heliopolis,SSD,11664.31,20240905
934733,Aswan,Webcam,6586.99,20240592
732092,Maadi,SSD,36665.48,20240953
793647,Mansoura,USB Hub,8342.78,20240419
596313,Zayed,Webcam,48666.81,20240563
970775,Zayed,Headphones,44752.96,20240900
761408,Zayed,Laptop,42612.38,20240942
544729,Zayed,Monitor,13544.98,20240222
222359,Smouha,Keyboard,4638.72,20240916
823216,Zayed,Headphones,44117.83,20240804
285653,Mansoura,Monitor,20087.52,20241182
683642,Mansoura,Keyboard,44350.37,20240500
482140,Mansoura,Laptop,14201.45,20240646
481478,Smouha,Mouse,37022.82,20240728
313265,Smouha,Headphones,46704.07,20240273
181260,Maadi,Charger,17009.72,20240643
407261,Heliopolis,Webcam,23928.66,20240692
274798,Maadi,SSD,26597.36,20240713
288357,Aswan,Headphones,18959.34,20241136
214987,Smouha,Mouse,8112.93,20240328
228992,Mansoura,Headphones,37633.93,20240456
363900,Aswan,USB Hub,14449.26,20241127
563637,Zayed,Headphones,22074.31,20240519
438908,Zayed,Mousepad,30935.14,20241116
492856,Aswan,Mousepad,40608.51,20240838
351517,Maadi,Laptop,23262.65,20240345
373773,Smouha,Mouse,39857.03,20240552
998243,Smouha,Charger,44177.99,20240464
820753,Zayed,Laptop,17013.24,20241054
952247,Heliopolis,Keyboard,13040.77,20240503
179922,Maadi,SSD,4634.91,20240615
524151,Smouha,Monitor,37152.18,20241196
771038,Aswan,USB Hub,46991.5,20240732
315574,Aswan,Laptop,49389.91,20240246
381701,Aswan,USB Hub,711.65,20240962
872151,Aswan,Mousepad,19493.36,20240155
495963,Heliopolis,USB Hub,12155.16,20241014
424546,Heliopolis,Mouse,44053.55,20240402
937790,Maadi,SSD,45647.44,20240176
504496,Smouha,Laptop,21265.79,20240646
559035,Maadi,Webcam,29086.35,20240310
212702,Zayed,Webcam,161.16,20240492
185350,Mansoura,Laptop,132.3,20240621
898532,Maadi,Keyboard,45522.71,20241085
273075,Heliopolis,Mousepad,27079.62,20241148
337854,Aswan,Keyboard,5685.36,20240454
162996,Heliopolis,USB Hub,44433.78,20240642
883844,Aswan,Mousepad,27422.4,20240389
489992,Maadi,Charger,30942.94,20240880
747900,Heliopolis,Charger,25287.49,20240636
271889,Maadi,Laptop,32384.2,20240686
188895,Smouha,Headphones,6863.93,20240904
114512,Aswan,Charger,11180.76,20241101
277817,Zayed,SSD,45871.95,20240239
853300,Smouha,Mousepad,18442.29,20241163
838858,Smouha,Mousepad,35448.95,20240660
579154,Smouha,Charger,34891.58,20240537
890124,Mansoura,Mousepad,25216.96,20240571
130109,Smouha,Webcam,24970.68,20241061
792141,Heliopolis,SSD,42438.45,20240528
508895,Mansoura,USB Hub,842.66,20240739
854860,Aswan,Mouse,2066.04,20240548
734644,Smouha,SSD,5213.67,20240110
909375,Smouha,Monitor,28511.54,20240585
457564,Mansoura,Laptop,43734.9,20241187
472836,Heliopolis,USB Hub,30967.66,20240885
546205,Aswan,Laptop,42737.0,20240959
321751,Smouha,Headphones,33841.84,20240905
117921,Mansoura,Webcam,42270.76,20240452
191302,Maadi,Mouse,25045.42,20240366
508336,Zayed,Keyboard,19015.5,20240686
208824,Heliopolis,Laptop,43828.63,20240368
996118,Smouha,Webcam,29142.27,20240225
626080,Smouha,Mousepad,31678.46,20240759
524966,Smouha,Monitor,16851.49,20240667
772042,Zayed,Charger,38655.48,20240778
139916,Mansoura,USB Hub,46061.35,20240843
911011,Smouha,Charger,44807.77,20241096
364248,Heliopolis,Webcam,36384.65,20240417
446300,Maadi,Keyboard,8568.1,20240778
957492,Aswan,SSD,41481.02,20240959
580211,Heliopolis,Laptop,4160.44,20241108
944559,Smouha,Keyboard,42612.4,20241084
717599,Aswan,Keyboard,31077.22,20240977
443676,Zayed,Monitor,39337.58,20240914
620461,Smouha,Mousepad,47512.93,20240209
249117,Maadi,Monitor,33255.43,20240796
382281,Maadi,Charger,96.03,20240638
896506,Maadi,Webcam,28538.98,20240269
235164,Smouha,Keyboard,20771.79,20240756
592605,Smouha,Monitor,41865.97,20241213
457258,Maadi,Monitor,33801.96,20241088
493337,Aswan,Monitor,16718.79,20240683
537497,Maadi,Headphones,6585.51,20240990
884164,Zayed,Laptop,13592.42,20241147
471371,Zayed,Laptop,19923.73,20240604
314426,Smouha,USB Hub,3857.67,20241180
727906,Mansoura,SSD,24826.51,20241020
250914,Heliopolis,Keyboard,32552.81,20240816
732534,Zayed,Monitor,34592.6,20240185
400789,Maadi,Mousepad,3344.54,20240275
943525,Mansoura,Laptop,49619.53,20240515
968506,Aswan,Monitor,3104.71,20240866
406053,Smouha,Mouse,26480.59,20240718
361935,Mansoura,USB Hub,2758.37,20240471
809868,Maadi,Mousepad,45905.62,20240279
333327,Mansoura,SSD,27037.35,20240425
817386,Maadi,Laptop,29038.58,20240951
609107,Aswan,USB Hub,24958.6,20241038
921163,Mansoura,Charger,12046.4,20240953
458684,Mansoura,USB Hub,15592.04,20240814
413309,Smouha,Mousepad,44286.98,20240527
362347,Heliopolis,Mouse,30688.36,20240613
311856,Smouha,Mouse,5438.54,20240204
246496,Mansoura,Mousepad,10255.72,20240746
489508,Zayed,Monitor,41138.13,20241201
748301,Aswan,Keyboard,9647.43,20240611
297753,Aswan,Mouse,10328.46,20240244
426449,Aswan,SSD,15779.3,20240159
587074,Maadi,Keyboard,18856.98,20240136
553157,Zayed,USB Hub,759.58,20241002
395112,Aswan,Mouse,16025.32,20240353
882604,Smouha,Headphones,40757.58,20241078
558206,Zayed,Mouse,46630.64,20240961
399524,Heliopolis,Monitor,36751.29,20240623
793006,Zayed,Charger,34878.3,20241029
361355,Maadi,Keyboard,29177.46,20240210
557999,Heliopolis,Webcam,41261.39,20240446
461629,Zayed,Laptop,7926.27,20240840
631887,Heliopolis,Monitor,22724.83,20240329
268619,Smouha,SSD,9077.8,20240642
656502,Heliopolis,Mousepad,44705.88,20240715
970476,Heliopolis,Webcam,47587.34,20240887
811666,Aswan,Webcam,31265.79,20240238
885530,Aswan,Mousepad,13851.11,20240907
788716,Smouha,Headphones,21656.32,20240759
251393,Zayed,Mousepad,344.96,20240629
176074,Smouha,Keyboard,15192.79,20240420
995289,Aswan,SSD,18815.26,20241203
483231,Smouha,Headphones,24710.84,20240120
925714,Maadi,SSD,29416.73,20241100
728218,Aswan,Webcam,38236.7,20240356
818123,Smouha,USB Hub,22598.77,20240190
884974,Heliopolis,Monitor,21204.78,20240394
895628,Aswan,Webcam,45189.7,20240363
627966,Aswan,Laptop,2911.92,20240735
798384,Maadi,Charger,24203.71,20240167
968908,Aswan,Charger,12103.61,20240968
144976,Aswan,Monitor,5337.0,20240301
332322,Aswan,Headphones,678.21,20241099
715939,Heliopolis,Keyboard,40104.48,20240280
504059,Smouha,Webcam,24097.5,20240464
611490,Smouha,Headphones,32397.47,20241130
846198,Aswan,Monitor,43466.74,20240919
613682,Aswan,SSD,16955.59,20240285
472304,Aswan,Laptop,21174.1,20240902
646380,Heliopolis,Mouse,17408.93,20241059
215145,Aswan,Webcam,18272.04,20240952
810245,Mansoura,Mouse,42987.23,20240950
686864,Heliopolis,Headphones,49018.67,20240591
541007,Aswan,Monitor,19431.08,20240935
770277,Maadi,Webcam,28455.28,20240859
428816,Maadi,USB Hub,5872.53,20240247
329725,Zayed,Mousepad,16744.35,20240485
296467,Zayed,Headphones,45319.65,20240253
635570,Zayed,Webcam,19776.58,20240928
170648,Heliopolis,Keyboard,4122.13,20240398
772387,Aswan,USB Hub,45181.86,20241024
986743,Aswan,Headphones,27924.25,20240895
707895,Mansoura,SSD,15243.42,20241087
698808,Heliopolis,Mousepad,49520.58,20240506
189416,Heliopolis,USB Hub,46489.23,20240220
464384,Zayed,Charger,31367.37,20240633
843043,Zayed,USB Hub,28556.64,20240476
289195,Smouha,Mousepad,36602.15,20240965
362605,Zayed,Monitor,266.0,20240347
240659,Mansoura,Headphones,20298.06,20240121
215968,Mansoura,USB Hub,10229.79,20240322
889730,Heliopolis,Mouse,28554.87,20241129
545904,Zayed,Charger,49809.95,20240135
977505,Heliopolis,Webcam,33384.48,20240564
951762,Mansoura,Laptop,21032.06,20240408
282218,Zayed,Laptop,20690.74,20240814
537443,Mansoura,Monitor,32076.6,20240823
614150,Mansoura,Webcam,19610.06,20240693
274274,Heliopolis,SSD,15503.93,20240233
101957,Smouha,Laptop,41912.89,20240173
327633,Aswan,Keyboard,23465.25,20240138
328591,Zayed,Headphones,38361.12,20240457
843910,Mansoura,Headphones,43250.43,20240881
317074,Aswan,Webcam,6409.87,20240570
925278,Smouha,USB Hub,4089.14,20241155
824043,Zayed,Laptop,48268.82,20241207
103466,Aswan,USB Hub,42854.53,20240775
630134,Aswan,USB Hub,48330.85,20240238
689490,Smouha,Monitor,45928.0,20240232
844668,Maadi,Mouse,32810.27,20240436
626926,Maadi,Charger,24247.11,20240162
948863,Zayed,USB Hub,21223.74,20240906
339636,Mansoura,Mousepad,15220.74,20240459
631752,Maadi,Monitor,7960.35,20240769
709760,Heliopolis,Headphones,16847.55,20240495
310817,Aswan,Charger,30574.97,20240455
800284,Aswan,Mousepad,13940.06,20240164
973047,Zayed,Charger,18093.29,20240807
763687,Aswan,Monitor,33331.42,20240321
792217,Zayed,Keyboard,35539.17,20240803
232271,Aswan,Charger,47645.07,20240776
534688,Mansoura,Mouse,29123.27,20240802
149740,Aswan,Monitor,2773.0,20240925
625677,Mansoura,SSD,3126.3,20240238
231912,Aswan,USB Hub,16521.65,20240682
990466,Heliopolis,Headphones,39784.39,20240248
624809,Smouha,Keyboard,39976.15,20241135
349517,Heliopolis,SSD,44978.08,20240109
847678,Maadi,Webcam,6084.16,20241057
563174,Mansoura,USB Hub,13448.93,20240283
358046,Mansoura,Mouse,20440.07,20240821
561859,Mansoura,Webcam,6926.42,20240442
240380,Aswan,USB Hub,5470.62,20240772
788441,Smouha,Mousepad,33337.17,20240149
999067,Zayed,Mousepad,15280.82,20240640
708594,Smouha,Monitor,33561.6,20240625
876317,Smouha,Charger,24038.88,20240939
514279,Maadi,Monitor,45931.92,20241198
985250,Mansoura,Webcam,31285.43,20240134
914684,Aswan,Laptop,35366.34,20240286
831318,Smouha,Mousepad,17366.61,20240920
880994,Mansoura,SSD,9416.03,20240527
691733,Aswan,Webcam,47965.73,20240486
502258,Maadi,Mouse,28979.71,20240684
191184,Zayed,Charger,1583.01,20240885
211228,Heliopolis,Webcam,33584.17,20240940
136005,Aswan,SSD,24661.49,20240186
559633,Zayed,Laptop,33463.62,20240160
999590,Zayed,Monitor,27551.5,20241225
205065,Maadi,Keyboard,619.76,20240975
515254,Mansoura,USB Hub,48926.16,20241008
271852,Maadi,Monitor,32361.06,20240558
409579,Smouha,SSD,11228.25,20240869
479162,Mansoura,Charger,98.02,20240307
707445,Aswan,Laptop,17407.97,20240768
614204,Smouha,Monitor,29468.21,20241102
601550,Maadi,Webcam,13068.96,20241023
311001,Heliopolis,Monitor,3840.94,20240615
861059,Heliopolis,Laptop,29537.66,20240800
383688,Mansoura,SSD,32707.43,20241115
882514,Zayed,Laptop,37764.91,20241160
627028,Mansoura,SSD,6269.37,20240430
446570,Zayed,Mouse,6873.09,20240461
542941,Mansoura,Keyboard,15846.02,20241115
915115,Heliopolis,Laptop,34336.71,20240772
640730,Maadi,Headphones,755.76,20240286
917449,Smouha,USB Hub,6151.4,20240747
737949,Mansoura,Laptop,2092.22,20240245
708076,Aswan,Laptop,48310.49,20240172
572640,Zayed,SSD,25348.07,20240756
370147,Mansoura,Charger,45887.86,20240575
761446,Smouha,Charger,14188.71,20240924
889826,Heliopolis,Monitor,41023.05,20240167
681406,Heliopolis,Headphones,5276.49,20240320
702278,Heliopolis,Webcam,47318.46,20240875
621992,Maadi,SSD,10990.8,20240324
310897,Maadi,Webcam,14724.96,20241210
768363,Smouha,Keyboard,17955.17,20240239
208595,Maadi,Mousepad,32827.97,20240503
892404,Smouha,Mousepad,15046.57,20240130
705891,Smouha,Keyboard,33108.48,20240679
166116,Zayed,Webcam,28257.62,20240175
864095,Aswan,Monitor,38028.62,20240386
358896,Heliopolis,SSD,35500.04,20240958
591006,Mansoura,USB Hub,1861.87,20240894
971776,Zayed,SSD,28883.07,20240756
978214,Maadi,Monitor,39065.93,20240735
117506,Aswan,Monitor,28230.54,20241064
676835,Zayed,SSD,23083.72,20240695
801624,Aswan,Monitor,1116.29,20240305
635333,Zayed,USB Hub,11978.97,20240519
764418,Heliopolis,Charger,35296.92,20240470
503521,Mansoura,Monitor,25514.48,20240110
594847,Maadi,Webcam,46673.57,20240264
677693,Smouha,Mouse,11161.98,20240316
181452,Mansoura,SSD,20777.32,20240799
558976,Mansoura,USB Hub,42118.69,20241111
174947,Heliopolis,Keyboard,49377.54,20240377
900314,Maadi,Monitor,3000.82,20240420
656443,Mansoura,Webcam,40201.16,20240653
135123,Smouha,SSD,31231.08,20240481
349799,Aswan,Laptop,10500.25,20240127
496436,Mansoura,Charger,26516.73,20240327
723518,Aswan,Keyboard,13351.11,20241067
794566,Zayed,USB Hub,16215.28,20241054
167260,Zayed,USB Hub,14126.11,20240949
599777,Smouha,Webcam,4782.5,20240734
431722,Zayed,Charger,17852.14,20240464
472710,Mansoura,Headphones,48629.47,20240709
810853,Heliopolis,SSD,7353.52,20240762
246272,Aswan,USB Hub,32752.02,20240200
841548,Maadi,SSD,18296.75,20240314
898907,Maadi,Mouse,15767.98,20240987
599461,Zayed,Monitor,27195.13,20240806
178189,Smouha,Charger,21419.86,20240962
618463,Maadi,Webcam,3061.21,20240948
887382,Heliopolis,Laptop,48529.23,20241216
312099,Heliopolis,Monitor,49624.85,20240558
371766,Mansoura,Webcam,35142.26,20240464
896290,Mansoura,Webcam,25481.82,20240978
154128,Zayed,Headphones,37340.38,20240805
495126,Zayed,Monitor,42712.81,20241207
706164,Zayed,Monitor,15067.63,20240837
245129,Smouha,Webcam,22630.91,20240795
180877,Smouha,Webcam,36137.24,20241187
768957,Zayed,USB Hub,9659.3,20241214
107923,Aswan,Monitor,40214.71,20240652
810130,Aswan,Keyboard,23226.16,20240874
215449,Aswan,SSD,37384.68,20240899
910442,Zayed,SSD,45468.26,20240874
708179,Mansoura,Headphones,24096.01,20240469
326072,Aswan,Charger,1278.04,20240806
783097,Smouha,Charger,28035.31,20241010
888633,Aswan,Keyboard,20689.75,20240297
698524,Zayed,Mouse,39836.45,20240418
287541,Aswan,Mousepad,47573.55,20240285
909388,Aswan,Keyboard,46661.3,20240557
246274,Heliopolis,Laptop,43358.66,20240903
294437,Smouha,Monitor,34275.9,20240614
867918,Maadi,SSD,18058.51,20240800
485935,Smouha,Mouse,42173.46,20240437
433759,Heliopolis,SSD,44396.46,20240590
189693,Smouha,Laptop,2605.74,20240576
464019,Mansoura,Monitor,1448.1,20240425
629621,Zayed,USB Hub,23768.43,20240769
800173,Smouha,Mousepad,503.13,20241015
707725,Heliopolis,USB Hub,18046.46,20240306
547356,Heliopolis,Mousepad,35703.91,20240386
196865,Zayed,Keyboard,38984.06,20240851
162581,Heliopolis,USB Hub,8672.32,20241206
527591,Heliopolis,Webcam,19327.44,20240531
412534,Mansoura,USB Hub,2574.42,20241173
964032,Heliopolis,Keyboard,10584.48,20240449
992378,Smouha,SSD,21996.14,20241167
727032,Aswan,Headphones,19783.26,20240538
512018,Zayed,Mouse,19861.45,20240600
117245,Heliopolis,Headphones,19402.87,20240312
591875,Zayed,USB Hub,48373.99,20240412
639124,Maadi,Monitor,47236.87,20240930
426732,Heliopolis,Laptop,25802.56,20240682
920919,Aswan,Charger,14100.32,20240266
762373,Maadi,USB Hub,40360.37,20240591
366471,Aswan,Monitor,42929.46,20240171
339849,Maadi,Laptop,35680.81,20240301
507045,Mansoura,Monitor,38441.74,20240984
287615,Zayed,SSD,13742.37,20240752
420892,Maadi,Headphones,37519.01,20241193
766538,Smouha,Charger,30785.31,20240875
259659,Zayed,Mousepad,17632.17,20240314
764644,Maadi,SSD,15644.33,20240975
183675,Maadi,USB Hub,36569.16,20240950
883765,Maadi,Laptop,9173.67,20240898
106424,Smouha,USB Hub,29577.33,20240313
563677,Smouha,Mousepad,33023.12,20240509
635940,Aswan,Mousepad,5342.32,20240878
960511,Zayed,Headphones,13908.94,20240149
536640,Mansoura,Charger,27307.16,20240690
434967,Mansoura,Monitor,42426.08,20240403
179852,Mansoura,Webcam,2846.12,20240464
816486,Smouha,Keyboard,44850.65,20241175
700032,Zayed,Webcam,13340.53,20240621
988288,Maadi,Charger,3859.42,20240239
773436,Maadi,Charger,37809.68,20241157
493071,Maadi,Keyboard,12231.95,20240153
462866,Aswan,Laptop,42034.65,20240989
566098,Maadi,Headphones,27067.37,20240580
333177,Aswan,Monitor,38821.35,20241124
901069,Maadi,Headphones,22781.33,20240749
474165,Smouha,Mouse,8576.69,20240440
406925,Heliopolis,Keyboard,7872.88,20240469
632304,Aswan,SSD,3657.64,20240471
149868,Heliopolis,Mousepad,42983.32,20240826
245428,Maadi,Charger,43653.33,20241222
103759,Maadi,Keyboard,20881.92,20240981
274320,Smouha,Laptop,42559.32,20240217
600408,Aswan,Monitor,49343.25,20240379
392088,Aswan,Mousepad,3214.6,20240705
350200,Maadi,Monitor,40925.87,20240446
483123,Maadi,Keyboard,24342.88,20240914
953628,Zayed,Monitor,28079.63,20241136
395399,Smouha,Laptop,37946.2,20240576
